,4scRNA control,CRISPRa-PP_1075,CRISPRa-PP_1830,CRISPRa-PP_2168,CRISPRa-PP_2329,CRISPRa-PP_4169,CRISPRa-PP_4965,CRISPRa-PP_5079,CRISPRi-PP_0059,CRISPRi-PP_0289,CRISPRi-PP_0417,CRISPRi-PP_0420,CRISPRi-PP_0966,CRISPRi-PP_1025,CRISPRi-PP_1032,CRISPRi-PP_1037,CRISPRi-PP_1237,CRISPRi-PP_1525,CRISPRi-PP_1530,CRISPRi-PP_1665,CRISPRi-PP_1914,CRISPRi-PP_1917,CRISPRi-PP_1988,CRISPRi-PP_1989,CRISPRi-PP_1992,CRISPRi-PP_2000,CRISPRi-PP_2082,CRISPRi-PP_2554,CRISPRi-PP_2639,CRISPRi-PP_3569,CRISPRi-PP_4016,CRISPRi-PP_4297,CRISPRi-PP_4678,CRISPRi-PP_4725,CRISPRi-PP_4822,CRISPRi-PP_4823,CRISPRi-PP_5015,CRISPRi-PP_5128,CRISPRi-PP_5155,CRISPRi-PP_5336-5335,pACA production 3 scRNA positive control
CTPS1,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911302,0.05166525901911302,0.05166525901911303,0.05166525901911302,0.05166525901911303,0.05166525901911303,0.05166525901911302,0.05166525901911303,0.05166525901911302
PSCVT_copy2,1.6349554208006736,1.6290167623204626,1.6463107853556087,1.625351496539707,1.632914006948101,1.6293647305907872,1.6372288135001294,1.6339579117590757,1.691569858382536,1.6849352633616705,1.653942889418068,1.6288891739546765,1.6141353192929015,1.6559727043282964,1.6095537370669575,1.5944867109618899,1.645034901697751,1.6543024566307372,1.6492105209416494,1.5941039458645325,1.6369968346532462,1.610586042935588,1.587063387861626,1.6115371562078091,1.6675716466724593,1.6184965216143068,1.6459976139123165,1.631278556077574,1.6186125110377485,1.5925728854751033,1.6126506546728487,1.6383887077345458,1.627439306161656,1.66035710453439,1.6111195942834193,1.5916565690299143,1.6495352913272865,1.607871890427054,1.5921669224930575,1.611827129766413,1.6519826681619045
MOBDabc,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512,0.0009524881785119512
THRD_L,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.053866227718463236,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335,0.05386622771846335
MECDPS_copy2,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879735,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735,0.0008926475175879689,0.0008926475175879689,0.0008926475175879735,0.0008926475175879689,0.0008926475175879735
PPRGL,0.12111895723845277,0.12111895723845355,0.12111895723845355,0.12111895723845532,0.12111895723845355,0.12111895723845621,0.12111895723844766,0.12111895723845532,0.12111895723847965,0.12111895723845355,0.1211189572384446,0.12111895723845685,0.12111895723844235,0.12111895723845414,0.12111895723844993,0.12111895723845006,0.12111895723845355,0.1211189572384552,0.12111895723846491,0.12111895723844968,0.12111895723845278,0.12111895723846544,0.12111895723845006,0.1211189572384648,0.1211189572384587,0.12111895723845266,0.12111895723845355,0.12111895723845355,0.12111895723845355,0.12111895723845,0.12111895723845123,0.1211189572384577,0.12111895723844923,0.12111895723844987,0.12111895723845063,0.1211189572384498,0.12111895723846385,0.1211189572384847,0.12111895723844993,0.12111895723844975,0.12111895723845444
GLUCYS_copy2,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
GAPDi_nadp,-3.71616439708337,-3.7042870801229495,-3.738875126193242,-3.696956548561441,-3.7120815693782263,-3.704983016663603,-3.7207111824822743,-3.7141693790001784,-3.8293932722471355,-3.8161240822053655,-3.754139334318147,-3.704031903391382,-3.6745241940678106,-3.758198964138618,-3.6653610296159336,-3.635226977405799,-3.7363233588775264,-3.754858468743501,-3.74467459736534,-3.6344614472110837,-3.7202472247885154,-3.6674256413532182,-3.620380331205271,-3.6693278678976595,-3.7813968488269505,-3.6832465987106366,-3.7382487833066573,-3.7088106676371724,-3.6834785775575214,-3.6313993264322257,-3.6715548648277183,-3.7230309709511222,-3.70113216780533,-3.7669677645507984,-3.6684927440488586,-3.629566693541847,-3.745324138136613,-3.661997336336179,-3.6305874004681336,-3.6699078150148448,-3.750218891805835
5DOAN,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783
A5PISO,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794
ACBIPGT,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
ACCOAC,0.5646164854028478,0.5646164854028476,0.5646164854028478,0.5646164854028476,0.5646164854028476,0.5646164854028476,0.5646164854028478,0.5646164854028476,0.5646164854028476,0.5646164854028478,0.5646164854028478,0.5646164854028476,0.5646164854028477,0.5646164854028476,0.5646164854028477,0.5646164854028478,0.5646164854028478,0.5646164854028476,0.5646164854028476,0.5646164854028478,0.5646164854028476,0.5646164854028477,0.5646164854028478,0.5646164854028477,0.5646164854028477,0.5646164854028476,0.5646164854028478,0.5646164854028476,0.5646164854028476,0.5646164854028475,0.5646164854028477,0.5646164854028477,0.5646164854028476,0.5646164854028477,0.5646164854028477,0.5646164854028478,0.5646164854028476,0.5646164854028478,0.5646164854028478,0.5646164854028477,0.5646164854028478
ACGK,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774
ACGS,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774,0.11324976437411774
ACHBS,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672,0.07138582180302672
ACLS,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.297270305319229,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289,0.2972703053192289
ACOAD23f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD24f,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984,-0.010667400550272984
ADCL,0.0002703798514350291,0.0002703798514351219,0.0002703798514350291,0.0002703798514351219,0.0002703798514351219,0.0002703798514351219,0.0002703798514350291,0.0002703798514351219,0.0002703798514350109,0.00027037985143507073,0.0002703798514351219,0.0002703798514351219,0.0002703798514350664,0.0002703798514351219,0.0002703798514351219,0.0002703798514351219,0.0002703798514350291,0.0002703798514351219,0.0002703798514350109,0.0002703798514351219,0.0002703798514351219,0.0002703798514350109,0.0002703798514351219,0.0002703798514350109,0.0002703798514351219,0.0002703798514351219,0.0002703798514350291,0.0002703798514351219,0.0002703798514351219,0.00027037985143507333,0.0002703798514350664,0.00027037985143507333,0.0002703798514351219,0.00027037985143507333,0.0002703798514350664,0.0002703798514351219,0.0002703798514350109,0.0002703798514351401,0.0002703798514351219,0.0002703798514350664,0.0002703798514351219
ADCPS1,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
ADCYRS,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
ADK1,0.5402876079164614,0.5402876079164624,0.540287607916462,0.5402876079164628,0.5402876079164624,0.5402876079164646,0.5402876079164556,0.5402876079164624,0.5402876079164886,0.540287607916462,0.540287607916453,0.540287607916465,0.5402876079164508,0.5402876079164619,0.5402876079164582,0.5402876079164586,0.540287607916462,0.5402876079164654,0.5402876079164769,0.5402876079164578,0.5402876079164605,0.5402876079164739,0.5402876079164586,0.5402876079164732,0.5402876079164707,0.5402876079164606,0.540287607916462,0.5402876079164624,0.5402876079164624,0.5402876079164588,0.5402876079164597,0.5402876079164661,0.5402876079164569,0.5402876079164582,0.5402876079164591,0.540287607916458,0.5402876079164722,0.5402876079164932,0.5402876079164582,0.5402876079164582,0.5402876079164664
ADNK1,0.0012826334834145127,0.0012826334834145016,0.0012826334834145127,0.0012826334834145016,0.0012826334834145016,0.0012826334834145016,0.0012826334834145127,0.0012826334834145016,0.0012826334834144999,0.0012826334834145127,0.0012826334834145127,0.0012826334834145016,0.0012826334834144999,0.0012826334834145016,0.0012826334834145016,0.0012826334834145127,0.0012826334834145127,0.0012826334834145016,0.0012826334834144999,0.0012826334834145127,0.0012826334834145016,0.0012826334834144999,0.0012826334834145127,0.0012826334834144999,0.0012826334834145016,0.0012826334834145016,0.0012826334834145127,0.0012826334834145016,0.0012826334834145016,0.0012826334834145016,0.0012826334834144999,0.0012826334834145016,0.0012826334834145016,0.0012826334834145016,0.0012826334834144999,0.0012826334834145127,0.0012826334834144999,0.0012826334834145107,0.0012826334834145127,0.0012826334834144999,0.0012826334834145127
ADOCBIK,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
ADOCBLS,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
ADPT,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783,0.0002603798514350783
ADSL1r,0.0904154438825158,0.09041544388251649,0.09041544388251657,0.09041544388251826,0.09041544388251649,0.09041544388251915,0.09041544388251069,0.09041544388251826,0.0904154438825427,0.09041544388251653,0.09041544388250754,0.09041544388251979,0.09041544388250533,0.09041544388251709,0.09041544388251287,0.090415443882513,0.09041544388251657,0.09041544388251813,0.09041544388252797,0.09041544388251262,0.09041544388251573,0.09041544388252849,0.090415443882513,0.09041544388252785,0.09041544388252164,0.0904154438825156,0.09041544388251657,0.09041544388251649,0.09041544388251649,0.09041544388251299,0.09041544388251421,0.09041544388252068,0.09041544388251217,0.09041544388251285,0.09041544388251362,0.09041544388251274,0.0904154438825269,0.09041544388254762,0.09041544388251287,0.09041544388251273,0.09041544388251738
ADSL2r,0.121053862275594,0.12105386227559478,0.12105386227559478,0.12105386227559656,0.12105386227559478,0.12105386227559745,0.1210538622755889,0.12105386227559656,0.12105386227562089,0.12105386227559478,0.12105386227558583,0.12105386227559808,0.1210538622755836,0.12105386227559538,0.12105386227559116,0.1210538622755913,0.12105386227559478,0.12105386227559642,0.12105386227560615,0.12105386227559091,0.12105386227559403,0.12105386227560667,0.1210538622755913,0.12105386227560604,0.12105386227559993,0.1210538622755939,0.12105386227559478,0.12105386227559478,0.12105386227559478,0.12105386227559123,0.12105386227559248,0.12105386227559892,0.12105386227559048,0.1210538622755911,0.12105386227559187,0.12105386227559103,0.12105386227560508,0.12105386227562594,0.12105386227559116,0.12105386227559098,0.12105386227559567
ADSS,0.0904154438825158,0.09041544388251649,0.09041544388251657,0.09041544388251826,0.09041544388251649,0.09041544388251915,0.09041544388251069,0.09041544388251826,0.0904154438825427,0.09041544388251653,0.09041544388250754,0.09041544388251979,0.09041544388250533,0.09041544388251709,0.09041544388251287,0.090415443882513,0.09041544388251657,0.09041544388251813,0.09041544388252797,0.09041544388251262,0.09041544388251573,0.09041544388252849,0.090415443882513,0.09041544388252785,0.09041544388252164,0.0904154438825156,0.09041544388251657,0.09041544388251649,0.09041544388251649,0.09041544388251299,0.09041544388251421,0.09041544388252068,0.09041544388251217,0.09041544388251285,0.09041544388251362,0.09041544388251274,0.0904154438825269,0.09041544388254762,0.09041544388251287,0.09041544388251273,0.09041544388251738
AGM4PCPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMHE,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794
AGPAT140,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913,0.00012405990679361913
AGPAT160,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827,0.0039092006394827
AGPAT161,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966,0.01960701148098966
